make	model	body style	year	mileage	engine	fuel type	number of owners	price
Honda	Accord	EX-L Sedan I4 CVT	2016	35,471	2.4L Inline-4 Gas	Gas	1	15,793
Honda	Odyssey	EX-L	2016	57,900	3.5L V-6 Gas	Gas	3	15,500
Honda	CR-V	EX-L AWD	2016	100,311	2.4L Inline-4 Gas	Gas	2	13,993
Honda	CR-V	EX FWD	2016	94,944	2.4L Inline-4 Gas	Gas	1	13,000
Honda	HR-V	EX FWD CVT	2016	146,784	1.8L Inline-4 Gas	Gas	1	9,988
Honda	Pilot	EX with Honda Sensing AWD	2016	86,255	3.5L V-6 Gas	Gas	1	18,502
Honda	CR-V	EX AWD	2016	82,679	2.4L Inline-4 Gas	Gas	1	14,000
Honda	Civic	LX Sedan CVT	2016	9,850	2.0L Inline-4 Gas	Gas	2	12,491
Honda	Fit	EX-L CVT	2016	19,209	1.5L Inline-4 Gas	Gas	2	12,995
Honda	Pilot	EX-L AWD	2016	91,960	3.5L V-6 Gas	Gas	2	22,900
Honda	CR-V	Touring FWD	2016	80,934	2.4L Inline-4 Gas	Gas	1	14,591
Honda	Civic	LX Sedan CVT	2016	50,295	2.0L Inline-4 Gas	Gas	2	11,995
Honda	Pilot	EX-L FWD	2016	61,912	3.5L V-6 Gas	Gas	2	20,792
Honda	CR-V	LX AWD	2016	56,205	2.4L Inline-4 Gas	Gas	2	15,977
Honda	Civic	EX-T Sedan CVT	2016	98,512	1.5L Inline-4 Gas Turbocharged	Gas	1	11,978
Honda	Pilot	EX FWD	2016	74,799	3.5L V-6 Gas	Gas	2	15,300
Honda	Pilot	EX-L with Navigation FWD	2016	70,349	3.5L V-6 Gas	Gas	2	18,490
Honda	Accord	EX-L Sedan I4 CVT	2016	66,848	2.4L Inline-4 Gas	Gas	2	15,995
Honda	Pilot	EX-L AWD	2016	124,363	3.5L V-6 Gas	Gas	1	17,792
Honda	Civic	EX Sedan CVT	2016	79,118	2.0L Inline-4 Gas	Gas	2	13,000
Honda	Civic	LX Sedan CVT	2016	53,433	2.0L Inline-4 Gas	Gas	1	10,970
Honda	Accord	EX-L V6 Sedan Automatic	2016	98,855	3.5L V-6 Gas	Gas	1	12,995
Honda	HR-V	EX FWD CVT	2016	89,598	1.8L Inline-4 Gas	Gas	1	13,150
Honda	CR-V	LX AWD	2016	37,970	2.4L Inline-4 Gas	Gas	1	15,500
Honda	Pilot	Elite with Navigation/Rear Entertainment System AWD	2016	58,370	3.5L V-6 Gas	Gas	2	27,827
Honda	CR-V	EX FWD	2016	40,960	2.4L Inline-4 Gas	Gas	1	15,498
Honda	Accord	Sport Sedan I4 CVT	2016	36,855	2.4L Inline-4 Gas	Gas	1	16,440
Honda	Civic	LX-P Coupe CVT	2016	34,782	2.0L Inline-4 Gas	Gas	1	13,900
Honda	Accord	LX Sedan I4 CVT	2016	125,579	2.4L Inline-4 Gas	Gas	2	8,995
Honda	Odyssey	SE	2016	44,218	3.5L V-6 Gas	Gas	2	19,936
Honda	Pilot	Touring with Navigation/Rear Entertainment System FWD	2016	54,120	3.5L V-6 Gas	Gas	1	23,665
Honda	Pilot	EX-L with Rear Entertainment System AWD	2016	120,563	3.5L V-6 Gas	Gas	1	18,950
Honda	Accord	EX-L Sedan I4 CVT	2016	94,394	2.4L Inline-4 Gas	Gas	1	11,900
Honda	Civic	LX Sedan CVT	2016	132,040	2.0L Inline-4 Gas	Gas	1	8,918
Honda	Pilot	EX-L FWD	2016	66,740	3.5L V-6 Gas	Gas	2	20,390
Honda	CR-V	EX-L AWD	2016	93,416	2.4L Inline-4 Gas	Gas	1	15,974
Honda	HR-V	EX FWD CVT	2016	13,521	1.8L Inline-4 Gas	Gas	1	16,740
Honda	Pilot	Touring with Navigation/Rear Entertainment System FWD	2016	51,312	3.5L V-6 Gas	Gas	2	23,495
Honda	Fit	LX CVT	2016	24,070	1.5L Inline-4 Gas	Gas	3	11,385
Honda	Civic	LX Sedan CVT	2016	67,090	2.0L Inline-4 Gas	Gas	2	12,500
Honda	Pilot	Touring with Navigation/Rear Entertainment System AWD	2016	51,463	3.5L V-6 Gas	Gas	2	21,999
Honda	Civic	EX Sedan CVT	2016	35,015	2.0L Inline-4 Gas	Gas	2	14,578
Honda	Pilot	Elite with Navigation/Rear Entertainment System AWD	2016	67,657	3.5L V-6 Gas	Gas	2	25,850
Honda	Accord	EX Sedan I4 CVT	2016	53,258	2.4L Inline-4 Gas	Gas	2	14,995
Honda	Civic	LX Sedan CVT	2016	50,887	2.0L Inline-4 Gas	Gas	2	12,487
Honda	CR-V	EX AWD	2016	47,604	2.4L Inline-4 Gas	Gas	1	17,410
Honda	CR-V	Touring FWD	2016	85,094	2.4L Inline-4 Gas	Gas	1	15,999
Honda	Accord	EX-L Sedan I4 CVT	2016	66,848	2.4L Inline-4 Gas	Gas	2	15,995
Honda	Pilot	EX-L AWD	2016	124,363	3.5L V-6 Gas	Gas	1	17,792
Honda	Civic	EX Sedan CVT	2016	79,118	2.0L Inline-4 Gas	Gas	2	13,000
Honda	Civic	LX Sedan CVT	2016	53,433	2.0L Inline-4 Gas	Gas	1	10,970
Honda	Accord	EX-L V6 Sedan Automatic	2016	98,855	3.5L V-6 Gas	Gas	1	12,995
Honda	HR-V	EX FWD CVT	2016	89,598	1.8L Inline-4 Gas	Gas	1	13,150
Honda	CR-V	LX AWD	2016	37,970	2.4L Inline-4 Gas	Gas	1	15,500
Honda	Pilot	EX-L FWD	2017	45,199	3.5L V-6 Gas	Gas	1	26,569
Honda	Accord	EX-L Sedan CVT	2017	16,495	2.4L Inline-4 Gas	Gas	1	19,980
Honda	Civic	LX Sedan CVT	2017	32,622	2.0L Inline-4 Gas	Gas	1	15,800
Honda	CR-V	EX-L with Navigation FWD	2017	81,503	1.5L Inline-4 Gas Turbocharged	Gas	1	15,981
Honda	Accord	Sport Sedan CVT	2017	54,005	2.4L Inline-4 Gas	Gas	2	13,600
Honda	Ridgeline	RTL-E AWD	2017	152,354	3.5L V-6 Gas	Gas	1	20,000
Honda	CR-V	Touring FWD	2017	60,476	1.5L Inline-4 Gas Turbocharged	Gas	1	20,000
Honda	HR-V	EX AWD CVT	2017	182,345	1.8L Inline-4 Gas	Gas	1	10,400
Honda	Accord	Sport Sedan CVT	2017	136,339	2.4L Inline-4 Gas	Gas	1	10,977
Honda	Civic	LX-P Coupe CVT	2017	147,580	2.0L Inline-4 Gas	Gas	1	10,995
Honda	Pilot	Elite AWD	2017	126,541	3.5L V-6 Gas	Gas	2	19,505
Honda	Accord	Sport Sedan CVT	2017	62,224	2.4L Inline-4 Gas	Gas	2	12,900
Honda	CR-V	Touring AWD	2017	107,391	1.5L Inline-4 Gas Turbocharged	Gas	1	18,999
Honda	Civic	EX with Honda Sensing Sedan CVT	2017	21,767	2.0L Inline-4 Gas	Gas	1	13,984
Honda	Accord	Sport Special Edition Sedan CVT	2017	54,823	2.4L Inline-4 Gas	Gas	1	16,377
Honda	Ridgeline	RTL-T FWD	2017	78,372	3.5L V-6 Gas	Gas	1	22,999
Honda	CR-V	EX-L FWD	2017	66,960	1.5L Inline-4 Gas Turbocharged	Gas	1	17,580
Honda	CR-V	EX-L AWD	2017	17,379	1.5L Inline-4 Gas Turbocharged	Gas	1	21,922
Honda	Civic	LX Sedan CVT	2017	22,292	2.0L Inline-4 Gas	Gas	2	12,315
Honda	HR-V	LX FWD CVT	2017	61,573	1.8L Inline-4 Gas	Gas	2	12,495
Honda	Civic	LX Sedan CVT	2017	80,668	2.0L Inline-4 Gas	Gas	4	9,998
Honda	Accord	Hybrid Touring Sedan	2017	101,693	2.0L Inline-4 Hybrid	Hybrid	1	15,999
Honda	Pilot	EX-L with Navigation AWD	2017	20,978	3.5L V-6 Gas	Gas	1	29,900
Honda	Accord	Sport Special Edition Sedan CVT	2017	58,760	2.4L Inline-4 Gas	Gas	2	15,689
Honda	Accord	Hybrid EX-L Sedan	2017	70,860	2.0L Inline-4 Hybrid	Hybrid	1	14,990
Honda	Pilot	LX AWD	2017	104,980	3.5L V-6 Gas	Gas	1	16,995
Honda	Civic	LX Sedan CVT	2017	37,347	2.0L Inline-4 Gas	Gas	2	11,645
Honda	Civic	LX Sedan CVT	2017	52,108	2.0L Inline-4 Gas	Gas	1	10,395
Honda	Accord	LX Sedan CVT	2017	36,342	2.4L Inline-4 Gas	Gas	2	13,995
Honda	Fit	LX CVT	2017	20,737	1.5L Inline-4 Gas	Gas	1	11,995
Honda	Civic	LX Coupe CVT	2017	22,063	2.0L Inline-4 Gas	Gas	1	13,295
Honda	Ridgeline	Black Edition AWD	2017	146,109	3.5L V-6 Gas	Gas	1	21,888
Honda	CR-V	EX-L FWD	2017	56,145	1.5L Inline-4 Gas Turbocharged	Gas	1	17,987
Honda	Pilot	EX-L FWD	2017	45,199	3.5L V-6 Gas	Gas	1	26,569
Honda	Accord	EX-L Sedan CVT	2017	16,495	2.4L Inline-4 Gas	Gas	1	19,980
Honda	Civic	LX Sedan CVT	2017	32,622	2.0L Inline-4 Gas	Gas	1	15,800
Honda	CR-V	EX-L with Navigation FWD	2017	81,503	1.5L Inline-4 Gas Turbocharged	Gas	1	15,981
Honda	Accord	Sport Sedan CVT	2017	54,005	2.4L Inline-4 Gas	Gas	2	13,600
Honda	Ridgeline	RTL-E AWD	2017	152,354	3.5L V-6 Gas	Gas	1	20,000
Honda	CR-V	Touring FWD	2017	60,476	1.5L Inline-4 Gas Turbocharged	Gas	1	20,000
Honda	HR-V	EX AWD CVT	2017	182,345	1.8L Inline-4 Gas	Gas	1	10,400
Honda	Accord	Sport Sedan CVT	2017	136,339	2.4L Inline-4 Gas	Gas	1	10,977
Honda	Civic	LX-P Coupe CVT	2017	147,580	2.0L Inline-4 Gas	Gas	1	10,995
Honda	Pilot	Elite AWD	2017	126,541	3.5L V-6 Gas	Gas	2	19,505
Honda	Accord	Sport Sedan CVT	2017	62,224	2.4L Inline-4 Gas	Gas	2	12,900
Honda	CR-V	Touring AWD	2017	107,391	1.5L Inline-4 Gas Turbocharged	Gas	1	18,999
Honda	Civic	EX with Honda Sensing Sedan CVT	2017	21,767	2.0L Inline-4 Gas	Gas	1	13,984
Honda	Accord	Sport Special Edition Sedan CVT	2017	54,823	2.4L Inline-4 Gas	Gas	1	16,377
Honda	Ridgeline	RTL-T FWD	2017	78,372	3.5L V-6 Gas	Gas	1	22,999
Honda	CR-V	EX-L FWD	2017	66,960	1.5L Inline-4 Gas Turbocharged	Gas	1	17,580
Honda	CR-V	EX-L AWD	2017	17,379	1.5L Inline-4 Gas Turbocharged	Gas	1	21,922
Honda	Civic	LX Sedan CVT	2017	22,292	2.0L Inline-4 Gas	Gas	2	12,315
Honda	HR-V	LX FWD CVT	2017	61,573	1.8L Inline-4 Gas	Gas	2	12,495
Honda	Civic	LX Sedan CVT	2017	80,668	2.0L Inline-4 Gas	Gas	4	9,998
Honda	Accord	Hybrid Touring Sedan	2017	101,693	2.0L Inline-4 Hybrid	Hybrid	1	15,999
Honda	Pilot	EX-L with Navigation AWD	2017	20,978	3.5L V-6 Gas	Gas	1	29,900
Honda	Accord	Sport Special Edition Sedan CVT	2017	58,760	2.4L Inline-4 Gas	Gas	2	15,689
Honda	Accord	Hybrid EX-L Sedan	2017	70,860	2.0L Inline-4 Hybrid	Hybrid	1	14,990
Honda	Pilot	LX AWD	2017	104,980	3.5L V-6 Gas	Gas	1	16,995
Honda	Civic	LX Sedan CVT	2017	37,347	2.0L Inline-4 Gas	Gas	2	11,645
Honda	Civic	LX Sedan CVT	2017	52,108	2.0L Inline-4 Gas	Gas	1	10,395
Honda	Accord	LX Sedan CVT	2017	36,342	2.4L Inline-4 Gas	Gas	2	13,995
Honda	Fit	LX CVT	2017	20,737	1.5L Inline-4 Gas	Gas	1	11,995
Honda	Civic	LX Coupe CVT	2017	22,063	2.0L Inline-4 Gas	Gas	1	13,295
Honda	Ridgeline	Black Edition AWD	2017	146,109	3.5L V-6 Gas	Gas	1	21,888
Honda	CR-V	EX-L FWD	2017	56,145	1.5L Inline-4 Gas Turbocharged	Gas	1	17,987
Honda	Civic	LX Sedan CVT	2017	32,427	2.0L Inline-4 Gas	Gas	1	13,375
Honda	CR-V	EX AWD	2017	43,812	1.5L Inline-4 Gas Turbocharged	Gas	1	19,792
Honda	CR-V	Touring AWD	2017	56,873	1.5L Inline-4 Gas Turbocharged	Gas	1	18,911
Honda	Civic	EX-L Sedan CVT	2017	33,470	1.5L Inline-4 Gas Turbocharged	Gas	1	16,499
Honda	Civic	LX Sedan CVT	2017	18,818	2.0L Inline-4 Gas	Gas	1	13,877
Honda	Pilot	Touring AWD	2017	140,495	3.5L V-6 Gas	Gas	2	19,995
Honda	CR-V	Touring FWD	2017	50,597	1.5L Inline-4 Gas Turbocharged	Gas	1	19,987
Honda	Pilot	Touring AWD	2017	94,875	3.5L V-6 Gas	Gas	1	20,900
Honda	Accord	EX Coupe CVT	2017	51,910	2.4L Inline-4 Gas	Gas	3	15,900
Honda	Accord	LX Sedan CVT	2017	69,422	2.4L Inline-4 Gas	Gas	2	13,988
Honda	Pilot	Touring FWD	2017	36,580	3.5L V-6 Gas	Gas	1	25,421
Honda	Accord	Sport Sedan CVT	2017	30,253	2.4L Inline-4 Gas	Gas	1	17,995
Honda	Accord	Sport Sedan CVT	2017	32,712	2.4L Inline-4 Gas	Gas	1	16,658
Honda	CR-V	EX-L with Navigation FWD	2017	57,298	1.5L Inline-4 Gas Turbocharged	Gas	1	17,996
Honda	CR-V	EX AWD	2017	23,466	1.5L Inline-4 Gas Turbocharged	Gas	1	19,997
Honda	CR-V	Touring AWD	2017	93,762	1.5L Inline-4 Gas Turbocharged	Gas	2	18,599
Honda	Accord	LX Sedan CVT	2017	27,242	2.4L Inline-4 Gas	Gas	1	15,577
Honda	Civic	Si Sedan Manual	2017	54,630	1.5L Inline-4 Gas Turbocharged	Gas	2	18,570
Honda	Civic	EX Sedan CVT	2017	50,155	2.0L Inline-4 Gas	Gas	1	13,499
Honda	CR-V	EX-L AWD	2017	68,731	1.5L Inline-4 Gas Turbocharged	Gas	1	19,377
Honda	Civic	LX Sedan CVT	2017	127,226	2.0L Inline-4 Gas	Gas	1	10,294
Honda	CR-V	LX FWD	2017	21,290	2.4L Inline-4 Gas	Gas	2	16,595
Honda	Accord	Sport Sedan CVT	2017	109,627	2.4L Inline-4 Gas	Gas	1	12,248
Honda	CR-V	Touring AWD	2017	78,747	1.5L Inline-4 Gas Turbocharged	Gas	1	19,214
Honda	CR-V	EX-L AWD	2017	95,278	1.5L Inline-4 Gas Turbocharged	Gas	1	16,749
Honda	Civic	EX-T with Honda Sensing Sedan CVT	2017	31,708	1.5L Inline-4 Gas Turbocharged	Gas	1	14,640
Honda	Accord	EX-L Sedan CVT	2017	83,039	2.4L Inline-4 Gas	Gas	2	12,985
Honda	Civic	EX-L Sedan CVT	2017	20,416	1.5L Inline-4 Gas Turbocharged	Gas	1	17,000
Honda	Pilot	EX-L AWD	2017	32,796	3.5L V-6 Gas	Gas	1	24,889
Honda	CR-V	Touring AWD	2017	23,355	1.5L Inline-4 Gas Turbocharged	Gas	1	21,399
Honda	Accord	Sport Sedan CVT	2017	42,279	2.4L Inline-4 Gas	Gas	1	15,999
Honda	Pilot	EX-L FWD	2017	35,141	3.5L V-6 Gas	Gas	1	22,995
Honda	Pilot	EX with Honda Sensing AWD	2017	84,106	3.5L V-6 Gas	Gas	1	18,887
Honda	Accord	LX-S Coupe CVT	2017	40,107	2.4L Inline-4 Gas	Gas	1	15,588
Honda	Civic	LX Sedan CVT	2018	20,432	2.0L Inline-4 Gas	Gas	1	15,294
Honda	Civic	LX Sedan CVT	2018	38,033	2.0L Inline-4 Gas	Gas	1	14,699
Honda	Odyssey	Touring	2018	35,050	3.5L V-6 Gas	Gas	1	31,500
Honda	Civic	LX Sedan CVT	2018	160,962	2.0L Inline-4 Gas	Gas	1	9,500
Honda	Civic	LX Sedan CVT	2018	94,456	2.0L Inline-4 Gas	Gas	1	10,500
Honda	CR-V	EX AWD	2018	75,043	1.5L Inline-4 Gas Turbocharged	Gas	1	17,888
Honda	HR-V	EX-L Navi AWD CVT	2018	64,532	1.8L Inline-4 Gas	Gas	1	15,977
Honda	Civic	EX Hatchback CVT	2018	59,854	1.5L Inline-4 Gas Turbocharged	Gas	1	13,995
Honda	Civic	LX Sedan CVT	2018	37,587	2.0L Inline-4 Gas	Gas	1	13,995
Honda	Civic	LX Sedan CVT	2018	36,361	2.0L Inline-4 Gas	Gas	1	12,998
Honda	Odyssey	EX	2018	38,924	3.5L V-6 Gas	Gas	1	22,000
Honda	Civic	LX Sedan CVT	2018	52,081	2.0L Inline-4 Gas	Gas	1	11,295
Honda	Civic	EX-L Sedan CVT	2018	39,048	1.5L Inline-4 Gas Turbocharged	Gas	1	16,427
Honda	CR-V	EX-L FWD	2018	17,550	1.5L Inline-4 Gas Turbocharged	Gas	1	21,900
Honda	Odyssey	EX-L	2018	55,072	3.5L V-6 Gas	Gas	1	21,900
Honda	HR-V	LX AWD CVT	2018	23,980	1.8L Inline-4 Gas	Gas	1	13,990
Honda	CR-V	EX FWD	2018	39,201	1.5L Inline-4 Gas Turbocharged	Gas	1	18,444
Honda	Civic	EX-T Sedan CVT	2018	36,310	1.5L Inline-4 Gas Turbocharged	Gas	1	14,995
Honda	Civic	EX Hatchback CVT	2018	33,426	1.5L Inline-4 Gas Turbocharged	Gas	1	15,799
Honda	Odyssey	EX-L	2018	33,497	3.5L V-6 Gas	Gas	2	21,995
Honda	HR-V	LX FWD CVT	2018	83,732	1.8L Inline-4 Gas	Gas	1	12,795
Honda	Odyssey	EX	2018	89,756	3.5L V-6 Gas	Gas	2	17,594
Honda	Accord	EX-L 1.5T CVT	2018	49,829	1.5L Inline-4 Gas Turbocharged	Gas	1	18,999
Honda	HR-V	EX AWD CVT	2018	52,105	1.8L Inline-4 Gas	Gas	1	15,981
Honda	Civic	EX-L Sedan CVT	2018	86,533	1.5L Inline-4 Gas Turbocharged	Gas	2	15,599
Honda	Civic	LX Sedan CVT	2018	32,850	2.0L Inline-4 Gas	Gas	1	14,974
Honda	Civic	EX-L Sedan CVT	2018	31,255	1.5L Inline-4 Gas Turbocharged	Gas	1	17,000
Honda	CR-V	LX FWD	2018	61,207	2.4L Inline-4 Gas	Gas	1	17,592
Honda	CR-V	EX FWD	2018	73,396	1.5L Inline-4 Gas Turbocharged	Gas	1	16,386
Honda	Civic	LX Sedan CVT	2018	23,472	2.0L Inline-4 Gas	Gas	1	14,025
Honda	Civic	Si Coupe Manual	2018	33,549	1.5L Inline-4 Gas Turbocharged	Gas	1	18,342
Honda	Civic	EX Sedan CVT	2018	50,544	2.0L Inline-4 Gas	Gas	1	14,981
Honda	HR-V	EX AWD CVT	2018	15,904	1.8L Inline-4 Gas	Gas	1	18,505
Honda	Civic	EX Sedan CVT	2018	113,328	2.0L Inline-4 Gas	Gas	1	12,800
Honda	Civic	EX Hatchback CVT	2018	33,964	1.5L Inline-4 Gas Turbocharged	Gas	1	18,357
Honda	Fit	EX-L with Navigation CVT	2018	26,634	1.5L Inline-4 Gas	Gas	1	14,595
Honda	Accord	Sport 1.5T CVT	2018	20,946	1.5L Inline-4 Gas Turbocharged	Gas	1	19,431
Honda	Civic	EX-T Sedan CVT	2018	34,947	1.5L Inline-4 Gas Turbocharged	Gas	1	14,599
Honda	Accord	Sport 1.5T CVT	2018	30,755	1.5L Inline-4 Gas Turbocharged	Gas	1	19,000
Honda	Civic	Si Coupe Manual	2018	36,562	1.5L Inline-4 Gas Turbocharged	Gas	1	19,628
Honda	HR-V	EX FWD CVT	2018	46,126	1.8L Inline-4 Gas	Gas	1	15,488
Honda	Accord	Hybrid	2018	74,527	2.0L Inline-4 Hybrid	Hybrid	2	15,159
Honda	Accord	Sport 1.5T CVT	2018	24,790	1.5L Inline-4 Gas Turbocharged	Gas	1	17,895
Honda	Civic	EX Hatchback CVT	2018	146,488	1.5L Inline-4 Gas Turbocharged	Gas	1	14,191
Honda	HR-V	EX AWD CVT	2018	13,786	1.8L Inline-4 Gas	Gas	1	19,132
Honda	Civic	EX-T Sedan CVT	2018	81,760	1.5L Inline-4 Gas Turbocharged	Gas	1	13,800
Honda	Accord	Sport 1.5T CVT	2018	29,683	1.5L Inline-4 Gas Turbocharged	Gas	1	19,257
Honda	Civic	EX-L Sedan CVT	2018	48,178	1.5L Inline-4 Gas Turbocharged	Gas	1	16,400
Honda	Accord	Touring 2.0T Automatic	2018	35,453	2.0L Inline-4 Gas Turbocharged	Gas	1	25,995
Honda	Fit	Sport Manual	2018	158,830	1.5L Inline-4 Gas	Gas	1	8,789
Honda	CR-V	Touring FWD	2018	38,737	1.5L Inline-4 Gas Turbocharged	Gas	1	23,877
Honda	Accord	Touring 1.5T CVT	2018	41,441	1.5L Inline-4 Gas Turbocharged	Gas	1	20,690
Honda	Civic	EX-L Sedan CVT	2018	26,825	1.5L Inline-4 Gas Turbocharged	Gas	1	16,995
Honda	Civic	LX Sedan CVT	2018	22,822	2.0L Inline-4 Gas	Gas	1	13,497
Honda	Civic	LX Sedan CVT	2018	37,318	2.0L Inline-4 Gas	Gas	1	13,750
Honda	Civic	EX Hatchback CVT	2018	38,384	1.5L Inline-4 Gas Turbocharged	Gas	1	15,998
Honda	Civic	EX Sedan CVT	2018	113,516	2.0L Inline-4 Gas	Gas	1	12,390
Honda	CR-V	EX FWD	2018	17,506	1.5L Inline-4 Gas Turbocharged	Gas	1	19,985
Honda	Accord	Sport 2.0T Automatic	2018	25,178	2.0L Inline-4 Gas Turbocharged	Gas	1	18,902
Honda	Civic	EX-L Sedan CVT	2018	48,562	1.5L Inline-4 Gas Turbocharged	Gas	1	15,000
Honda	HR-V	EX-L Navi FWD CVT	2018	45,359	1.8L Inline-4 Gas	Gas	1	17,106
Honda	Accord	Sport 1.5T CVT	2018	41,368	1.5L Inline-4 Gas Turbocharged	Gas	1	18,950
Honda	Civic	LX Sedan CVT	2018	24,981	2.0L Inline-4 Gas	Gas	1	15,000
Honda	CR-V	EX-L with Navigation AWD	2018	35,808	1.5L Inline-4 Gas Turbocharged	Gas	1	21,992
Honda	Civic	EX Sedan CVT	2018	19,321	2.0L Inline-4 Gas	Gas	2	16,450
Honda	Accord	Touring 1.5T CVT	2018	51,012	1.5L Inline-4 Gas Turbocharged	Gas	1	19,687
Honda	Civic	EX-L Navi Hatchback CVT	2018	71,630	1.5L Inline-4 Gas Turbocharged	Gas	1	14,391
Honda	CR-V	LX FWD	2018	43,596	2.4L Inline-4 Gas	Gas	1	17,529
Honda	CR-V	EX-L AWD	2018	53,733	1.5L Inline-4 Gas Turbocharged	Gas	1	22,370
Honda	Civic	EX Sedan CVT	2018	63,690	2.0L Inline-4 Gas	Gas	1	14,055
Honda	Civic	LX Sedan CVT	2018	72,956	2.0L Inline-4 Gas	Gas	1	12,995
Honda	Accord	LX 1.5T CVT	2018	3,878	1.5L Inline-4 Gas Turbocharged	Gas	1	17,991
Honda	Civic	EX with Honda Sensing Hatchback CVT	2018	57,324	1.5L Inline-4 Gas Turbocharged	Gas	1	15,000
Honda	HR-V	EX-L Navi AWD CVT	2018	39,176	1.8L Inline-4 Gas	Gas	1	18,153
Honda	Accord	EX-L with Navigation 2.0T Automatic	2018	31,992	2.0L Inline-4 Gas Turbocharged	Gas	2	20,995
Honda	Odyssey	Touring	2018	97,089	3.5L V-6 Gas	Gas	1	23,000
Honda	Accord	Sport 1.5T CVT	2018	18,532	1.5L Inline-4 Gas Turbocharged	Gas	1	20,450
Honda	Odyssey	EX-L	2018	62,020	3.5L V-6 Gas	Gas	1	22,000
Honda	Clarity	Plug-In Hybrid	2018	86,759	1.5L Inline-4 Plug-In Hybrid	Plug-In Hybrid	1	13,999
Honda	Pilot	EX FWD	2018	42,425	3.5L V-6 Gas	Gas	1	21,995
Honda		EX FWD	2018	42,425	3.5L V-6 Gas	Gas		
Honda	CR-V	EX FWD	2018	34,503	1.5L Inline-4 Gas Turbocharged	Gas	1	19,739
Honda	Accord	EX-L with Navigation 1.5T CVT	2018	17,775	1.5L Inline-4 Gas Turbocharged	Gas	1	20,950
Honda	Accord	Sport 1.5T CVT	2018	48,238	1.5L Inline-4 Gas Turbocharged	Gas	1	16,899
Honda	Accord	Sport 1.5T CVT	2018	136,502	1.5L Inline-4 Gas Turbocharged	Gas	1	15,630
Honda	HR-V	EX AWD CVT	2018	35,581	1.8L Inline-4 Gas	Gas	1	18,377
Honda	Civic	Sport Hatchback CVT	2018	24,580	1.5L Inline-4 Gas Turbocharged	Gas	1	16,686
Honda	Civic	LX Sedan CVT	2018	46,018	2.0L Inline-4 Gas	Gas	1	13,345
Honda	Civic	EX Sedan CVT	2018	26,181	2.0L Inline-4 Gas	Gas	1	15,960
Honda	HR-V	LX FWD CVT	2018	40,585	1.8L Inline-4 Gas	Gas	1	14,488
Honda	Accord	EX-L with Navigation 1.5T CVT	2018	50,998	1.5L Inline-4 Gas Turbocharged	Gas	1	19,950
Honda	Accord	LX 1.5T CVT	2018	22,649	1.5L Inline-4 Gas Turbocharged	Gas	1	17,996
Honda	Odyssey	EX	2018	23,870	3.5L V-6 Gas	Gas	1	23,038
Honda	Fit	EX CVT	2018	43,894	1.5L Inline-4 Gas	Gas	1	13,450
Honda	Civic	EX-L with Navigation Sedan CVT	2018	29,087	1.5L Inline-4 Gas Turbocharged	Gas	1	17,499
Honda	Civic	EX-L Sedan CVT	2018	8,734	1.5L Inline-4 Gas Turbocharged	Gas	2	16,490
Honda	Accord	EX-L 1.5T CVT	2018	36,002	1.5L Inline-4 Gas Turbocharged	Gas	1	21,166
Honda	Civic	EX Sedan CVT	2018	53,833	2.0L Inline-4 Gas	Gas	1	13,950
Honda	Civic	LX Sedan CVT	2018	38,497	2.0L Inline-4 Gas	Gas	1	14,631
Honda	Civic	LX Sedan CVT	2018	30,662	2.0L Inline-4 Gas	Gas	1	13,890
Honda	Insight	EX	2019	6,579	1.5L Inline-4 Hybrid	Hybrid	1	18,975
Honda	Civic	EX Sedan CVT	2019	9,291	1.5L Inline-4 Gas Turbocharged	Gas	1	18,698
Honda	Accord	Sport 2.0T Automatic	2019	7,488	2.0L Inline-4 Gas Turbocharged	Gas	1	26,980
Honda	Civic	EX Sedan CVT	2019	13,188	1.5L Inline-4 Gas Turbocharged	Gas	1	17,199
Honda	Accord	Sport 1.5T Manual	2019	98,378	1.5L Inline-4 Gas Turbocharged	Gas	1	17,500
Honda	Passport	EX-L AWD	2019	18,456	3.5L V-6 Gas	Gas	1	24,599
Honda	Passport	Elite AWD	2019	32,228	3.5L V-6 Gas	Gas	1	28,395
Honda	Civic	Sport Sedan CVT	2019	7,219	2.0L Inline-4 Gas	Gas	1	16,899
Honda	Civic	Sport Hatchback CVT	2019	11,373	1.5L Inline-4 Gas Turbocharged	Gas	1	17,990
Honda	Ridgeline	RTL FWD	2019	2,808	3.5L V-6 Gas	Gas	1	26,500
Honda	Civic	LX Hatchback CVT	2019	2,245	1.5L Inline-4 Gas Turbocharged	Gas	1	13,999
Honda	CR-V	EX-L AWD	2019	17,626	1.5L Inline-4 Gas Turbocharged	Gas	1	19,900
Honda	Accord	Sport 1.5T CVT	2019	26,771	1.5L Inline-4 Gas Turbocharged	Gas	1	20,500
Honda	Odyssey	EX-L	2019	11,021	3.5L V-6 Gas	Gas	1	28,425
Honda	Accord	Sport 1.5T CVT	2019	71,314	1.5L Inline-4 Gas Turbocharged	Gas	1	18,500
Honda	HR-V	EX AWD	2019	40,911	1.8L Inline-4 Gas	Gas	1	16,752
Honda	CR-V	EX FWD	2019	38,764	1.5L Inline-4 Gas Turbocharged	Gas	1	19,499
Honda	Civic	LX Sedan CVT	2019	39,224	2.0L Inline-4 Gas	Gas	1	12,785
